MUNICIPIO_COD;MUNICIPIO_NOME;TIPO;DIA;MES;ANO;RISP;RMBH;VITIMAS
314390;MURIAE;TENTADO;2;1;2018;4;-;1
312410;ESMERALDAS;TENTADO;3;1;2018;2;RMBH;1
317080;VARZEA DA PALMA;TENTADO;6;1;2018;14;-;2
315000;PESCADOR;TENTADO;8;1;2018;15;-;1
310620;BELO HORIZONTE;TENTADO;9;1;2018;1;RMBH;1
316860;TEOFILO OTONI;TENTADO;11;1;2018;15;-;1
310620;BELO HORIZONTE;TENTADO;14;1;2018;1;RMBH;1
314120;MATUTINA;TENTADO;16;1;2018;10;-;1
315460;RIBEIRAO DAS NEVES;TENTADO;16;1;2018;2;RMBH;1
310270;CACHOEIRA DE PAJEU;TENTADO;17;1;2018;15;-;1
313510;JANAUBA;TENTADO;18;1;2018;11;-;2
316860;TEOFILO OTONI;TENTADO;18;1;2018;15;-;1
310620;BELO HORIZONTE;TENTADO;20;1;2018;1;RMBH;1
312770;GOVERNADOR VALADARES;TENTADO;20;1;2018;8;-;1
310620;BELO HORIZONTE;TENTADO;22;1;2018;1;RMBH;1
316970;TURMALINA;TENTADO;22;1;2018;14;-;1
315895;SANTANA DO PARAISO;TENTADO;27;1;2018;12;-;1
313620;JOAO MONLEVADE;TENTADO;28;1;2018;12;-;1
317010;UBERABA;TENTADO;31;1;2018;5;-;1
312760;GOUVEIA;TENTADO;2;2;2018;14;-;2
312760;GOUVEIA;TENTADO;9;2;2018;14;-;2
312760;GOUVEIA;TENTADO;10;2;2018;14;-;1
311000;CAETE;TENTADO;11;2;2018;3;RMBH;1
311455;CARNEIRINHO;TENTADO;11;2;2018;5;-;1
310610;BELMIRO BRAGA;TENTADO;13;2;2018;4;-;1
315120;PIRAPORA;TENTADO;13;2;2018;14;-;1
316720;SETE LAGOAS;TENTADO;13;2;2018;19;-;1
316870;TIMOTEO;TENTADO;13;2;2018;12;-;1
314675;PALMOPOLIS;TENTADO;18;2;2018;15;-;2
317020;UBERLANDIA;TENTADO;20;2;2018;9;-;2
314090;MATIPO;TENTADO;24;2;2018;12;-;1
316680;SERRA DO SALITRE;TENTADO;24;2;2018;10;-;1
314330;MONTES CLAROS;TENTADO;25;2;2018;11;-;1
314790;PASSOS;TENTADO;25;2;2018;18;-;1
312980;IBIRITE;TENTADO;28;2;2018;2;RMBH;1
315150;PIUMHI;TENTADO;28;2;2018;18;-;1
313550;JEQUERI;TENTADO;1;3;2018;12;-;1
311205;CANTAGALO;TENTADO;3;3;2018;8;-;1
310620;BELO HORIZONTE;TENTADO;6;3;2018;1;RMBH;2
311230;CAPELINHA;TENTADO;6;3;2018;14;-;1
310375;ARAPORA;TENTADO;10;3;2018;9;-;1
313440;ITURAMA;TENTADO;10;3;2018;5;-;1
313670;JUIZ DE FORA;TENTADO;11;3;2018;4;-;1
315670;SABARA;TENTADO;12;3;2018;3;RMBH;2
315725;SANTA BARBARA DO LESTE;TENTADO;13;3;2018;12;-;1
312770;GOVERNADOR VALADARES;TENTADO;15;3;2018;8;-;1
311860;CONTAGEM;TENTADO;16;3;2018;2;RMBH;1
312160;DIAMANTINA;TENTADO;18;3;2018;14;-;1
312660;FRANCISCO DUMONT;TENTADO;18;3;2018;11;-;1
316720;SETE LAGOAS;TENTADO;21;3;2018;19;-;1
310020;ABAETE;TENTADO;22;3;2018;7;-;1
314460;NEPOMUCENO;TENTADO;24;3;2018;6;-;1
310980;CACHOEIRA DOURADA;TENTADO;25;3;2018;9;-;1
313130;IPATINGA;TENTADO;25;3;2018;12;-;1
314330;MONTES CLAROS;TENTADO;26;3;2018;11;-;1
310620;BELO HORIZONTE;TENTADO;2;4;2018;1;RMBH;1
310670;BETIM;TENTADO;4;4;2018;2;RMBH;1
310940;BURITIZEIRO;TENTADO;5;4;2018;14;-;1
310620;BELO HORIZONTE;TENTADO;6;4;2018;1;RMBH;2
315850;SANTANA DE PIRAPAMA;TENTADO;6;4;2018;19;-;1
310620;BELO HORIZONTE;TENTADO;7;4;2018;1;RMBH;1
317103;VERDELANDIA;TENTADO;7;4;2018;11;-;1
317120;VESPASIANO;TENTADO;8;4;2018;3;RMBH;1
317020;UBERLANDIA;TENTADO;10;4;2018;9;-;1
315460;RIBEIRAO DAS NEVES;TENTADO;13;4;2018;2;RMBH;1
310240;ALVORADA DE MINAS;TENTADO;15;4;2018;14;-;1
317010;UBERABA;TENTADO;15;4;2018;5;-;1
314520;NOVA SERRANA;TENTADO;17;4;2018;7;-;1
315780;SANTA LUZIA;TENTADO;17;4;2018;3;RMBH;1
312770;GOVERNADOR VALADARES;TENTADO;18;4;2018;8;-;1
310620;BELO HORIZONTE;TENTADO;19;4;2018;1;RMBH;1
311860;CONTAGEM;TENTADO;19;4;2018;2;RMBH;1
312090;CURVELO;TENTADO;21;4;2018;14;-;1
311860;CONTAGEM;TENTADO;22;4;2018;2;RMBH;1
313130;IPATINGA;TENTADO;24;4;2018;12;-;1
315760;SANTA FE DE MINAS;TENTADO;25;4;2018;14;-;1
313510;JANAUBA;TENTADO;27;4;2018;11;-;1
317020;UBERLANDIA;TENTADO;29;4;2018;9;-;1
317120;VESPASIANO;TENTADO;29;4;2018;3;RMBH;1
310620;BELO HORIZONTE;TENTADO;6;5;2018;1;RMBH;1
314710;PARA DE MINAS;TENTADO;6;5;2018;7;-;1
310620;BELO HORIZONTE;TENTADO;8;5;2018;1;RMBH;1
314700;PARACATU;TENTADO;10;5;2018;16;-;1
317120;VESPASIANO;TENTADO;10;5;2018;3;RMBH;1
311680;COLUNA;TENTADO;12;5;2018;8;-;1
311860;CONTAGEM;TENTADO;15;5;2018;2;RMBH;1
314100;MATO VERDE;TENTADO;15;5;2018;11;-;1
310620;BELO HORIZONTE;TENTADO;16;5;2018;1;RMBH;1
314800;PATOS DE MINAS;TENTADO;20;5;2018;10;-;1
317020;UBERLANDIA;TENTADO;20;5;2018;9;-;1
315600;RIO VERMELHO;TENTADO;21;5;2018;8;-;1
316130;SAO FRANCISCO DE SALES;TENTADO;23;5;2018;5;-;1
312770;GOVERNADOR VALADARES;TENTADO;24;5;2018;8;-;1
310620;BELO HORIZONTE;TENTADO;26;5;2018;1;RMBH;1
313270;ITAMBACURI;TENTADO;30;5;2018;15;-;1
312770;GOVERNADOR VALADARES;TENTADO;31;5;2018;8;-;1
313180;ITABIRINHA;TENTADO;31;5;2018;8;-;1
317200;VISCONDE DO RIO BRANCO;TENTADO;1;6;2018;4;-;1
310620;BELO HORIZONTE;TENTADO;6;6;2018;1;RMBH;1
315460;RIBEIRAO DAS NEVES;TENTADO;10;6;2018;2;RMBH;1
311860;CONTAGEM;TENTADO;11;6;2018;2;RMBH;1
313260;ITAMARATI DE MINAS;TENTADO;12;6;2018;4;-;1
315350;ALTO JEQUITIBA;TENTADO;13;6;2018;12;-;1
310630;BELO ORIENTE;TENTADO;13;6;2018;12;-;1
313130;IPATINGA;TENTADO;14;6;2018;12;-;1
313130;IPATINGA;TENTADO;15;6;2018;12;-;1
316556;SEM-PEIXE;TENTADO;15;6;2018;12;-;1
315690;SACRAMENTO;TENTADO;16;6;2018;5;-;1
310690;BICAS;TENTADO;17;6;2018;4;-;1
314800;PATOS DE MINAS;TENTADO;21;6;2018;10;-;1
310620;BELO HORIZONTE;TENTADO;23;6;2018;1;RMBH;1
310445;ARICANDUVA;TENTADO;24;6;2018;14;-;1
313670;JUIZ DE FORA;TENTADO;25;6;2018;4;-;1
315210;PONTE NOVA;TENTADO;25;6;2018;12;-;1
317010;UBERABA;TENTADO;27;6;2018;5;-;1
310620;BELO HORIZONTE;TENTADO;28;6;2018;1;RMBH;2
315790;SANTA MARGARIDA;TENTADO;28;6;2018;12;-;1
312707;FRUTA DE LEITE;TENTADO;30;6;2018;11;-;1
313960;MANTENA;TENTADO;2;7;2018;8;-;1
316510;SAO TOMAS DE AQUINO;TENTADO;2;7;2018;18;-;2
310830;BORDA DA MATA;TENTADO;4;7;2018;17;-;1
316255;SAO JOAO DO MANHUACU;TENTADO;6;7;2018;12;-;1
310400;ARAXA;TENTADO;7;7;2018;5;-;1
311340;CARATINGA;TENTADO;8;7;2018;12;-;1
315120;PIRAPORA;TENTADO;10;7;2018;14;-;1
315460;RIBEIRAO DAS NEVES;TENTADO;11;7;2018;2;RMBH;1
310620;BELO HORIZONTE;TENTADO;13;7;2018;1;RMBH;2
316240;SAO JOAO DA PONTE;TENTADO;13;7;2018;11;-;1
310030;ABRE-CAMPO;TENTADO;14;7;2018;12;-;1
315890;SANTANA DO MANHUACU;TENTADO;14;7;2018;12;-;1
312245;DIVISOPOLIS;TENTADO;15;7;2018;15;-;1
316800;TAIOBEIRAS;TENTADO;16;7;2018;11;-;1
311710;CONCEICAO DA APARECIDA;TENTADO;20;7;2018;18;-;1
313550;JEQUERI;TENTADO;21;7;2018;12;-;1
310670;BETIM;TENTADO;22;7;2018;2;RMBH;1
310670;BETIM;TENTADO;24;7;2018;2;RMBH;1
315730;SANTA BARBARA DO TUGURIO;TENTADO;26;7;2018;13;-;1
312733;GAMELEIRAS;TENTADO;27;7;2018;11;-;1
310170;ALMENARA;TENTADO;28;7;2018;15;-;1
310620;BELO HORIZONTE;TENTADO;28;7;2018;1;RMBH;1
313940;MANHUACU;TENTADO;28;7;2018;12;-;1
316550;SARDOA;TENTADO;28;7;2018;8;-;1
316860;TEOFILO OTONI;TENTADO;29;7;2018;15;-;1
310620;BELO HORIZONTE;TENTADO;3;8;2018;1;RMBH;1
310530;BANDEIRA DO SUL;TENTADO;5;8;2018;18;-;1
310060;AGUA BOA;TENTADO;6;8;2018;14;-;1
315780;SANTA LUZIA;TENTADO;6;8;2018;3;RMBH;1
313630;JOAO PINHEIRO;TENTADO;8;8;2018;16;-;1
314430;NANUQUE;TENTADO;8;8;2018;15;-;1
314015;MARIO CAMPOS;TENTADO;11;8;2018;2;RMBH;2
310620;BELO HORIZONTE;TENTADO;12;8;2018;1;RMBH;1
314460;NEPOMUCENO;TENTADO;12;8;2018;6;-;1
315990;SANTO ANTONIO DO AMPARO;TENTADO;16;8;2018;6;-;1
316970;TURMALINA;TENTADO;18;8;2018;14;-;1
313770;LAJINHA;TENTADO;19;8;2018;12;-;1
316760;SIMONESIA;TENTADO;23;8;2018;12;-;1
310620;BELO HORIZONTE;TENTADO;24;8;2018;1;RMBH;2
317020;UBERLANDIA;TENTADO;24;8;2018;9;-;1
310470;ATALEIA;TENTADO;25;8;2018;15;-;1
311860;CONTAGEM;TENTADO;25;8;2018;2;RMBH;1
314860;PECANHA;TENTADO;25;8;2018;8;-;2
315680;SABINOPOLIS;TENTADO;25;8;2018;8;-;1
311320;CARANDAI;TENTADO;28;8;2018;13;-;1
316840;TARUMIRIM;TENTADO;2;9;2018;8;-;1
317070;VARGINHA;TENTADO;3;9;2018;6;-;1
311940;CORONEL FABRICIANO;TENTADO;6;9;2018;12;-;2
313620;JOAO MONLEVADE;TENTADO;7;9;2018;12;-;1
313670;JUIZ DE FORA;TENTADO;7;9;2018;4;-;1
315670;SABARA;TENTADO;7;9;2018;3;RMBH;1
310620;BELO HORIZONTE;TENTADO;8;9;2018;1;RMBH;2
315780;SANTA LUZIA;TENTADO;10;9;2018;3;RMBH;1
310670;BETIM;TENTADO;11;9;2018;2;RMBH;1
312230;DIVINOPOLIS;TENTADO;12;9;2018;7;-;1
310620;BELO HORIZONTE;TENTADO;13;9;2018;1;RMBH;1
311860;CONTAGEM;TENTADO;13;9;2018;2;RMBH;1
313840;LEOPOLDINA;TENTADO;13;9;2018;4;-;1
314710;PARA DE MINAS;TENTADO;13;9;2018;7;-;1
315180;POCOS DE CALDAS;TENTADO;13;9;2018;18;-;1
315670;SABARA;TENTADO;13;9;2018;3;RMBH;1
317020;UBERLANDIA;TENTADO;17;9;2018;9;-;1
310670;BETIM;TENTADO;19;9;2018;2;RMBH;1
314990;PERDOES;TENTADO;20;9;2018;6;-;1
317020;UBERLANDIA;TENTADO;20;9;2018;9;-;1
313350;ITAPECERICA;TENTADO;22;9;2018;7;-;1
314520;NOVA SERRANA;TENTADO;22;9;2018;7;-;1
310620;BELO HORIZONTE;TENTADO;23;9;2018;1;RMBH;1
310940;BURITIZEIRO;TENTADO;23;9;2018;14;-;1
312260;DOM JOAQUIM;TENTADO;23;9;2018;14;-;1
317200;VISCONDE DO RIO BRANCO;TENTADO;23;9;2018;4;-;1
311230;CAPELINHA;TENTADO;25;9;2018;14;-;1
310900;BRUMADINHO;TENTADO;26;9;2018;2;RMBH;1
314080;MATIAS BARBOSA;TENTADO;27;9;2018;4;-;1
313210;ITACARAMBI;TENTADO;28;9;2018;11;-;2
314015;MARIO CAMPOS;TENTADO;29;9;2018;2;RMBH;1
315000;PESCADOR;TENTADO;30;9;2018;15;-;1
311910;CORINTO;TENTADO;1;10;2018;14;-;1
314410;MUZAMBINHO;TENTADO;1;10;2018;18;-;1
310620;BELO HORIZONTE;TENTADO;3;10;2018;1;RMBH;1
314430;NANUQUE;TENTADO;5;10;2018;15;-;1
313170;ITABIRA;TENTADO;6;10;2018;12;-;1
314675;PALMOPOLIS;TENTADO;7;10;2018;15;-;1
310340;ARACUAI;TENTADO;8;10;2018;15;-;1
314330;MONTES CLAROS;TENTADO;8;10;2018;11;-;1
315780;SANTA LUZIA;TENTADO;8;10;2018;3;RMBH;1
310375;ARAPORA;TENTADO;9;10;2018;9;-;1
313670;JUIZ DE FORA;TENTADO;11;10;2018;4;-;1
314470;NOVA ERA;TENTADO;11;10;2018;12;-;1
316680;SERRA DO SALITRE;TENTADO;11;10;2018;10;-;1
315280;PRATA;TENTADO;13;10;2018;9;-;1
310620;BELO HORIZONTE;TENTADO;14;10;2018;1;RMBH;1
315460;RIBEIRAO DAS NEVES;TENTADO;15;10;2018;2;RMBH;1
317020;UBERLANDIA;TENTADO;16;10;2018;9;-;1
314480;NOVA LIMA;TENTADO;18;10;2018;3;RMBH;1
317020;UBERLANDIA;TENTADO;20;10;2018;9;-;1
310500;BALDIM;TENTADO;24;10;2018;19;RMBH;1
314860;PECANHA;TENTADO;25;10;2018;8;-;1
310620;BELO HORIZONTE;TENTADO;26;10;2018;1;RMBH;1
314790;PASSOS;TENTADO;27;10;2018;18;-;1
313900;MACHADO;TENTADO;28;10;2018;18;-;1
313550;JEQUERI;TENTADO;29;10;2018;12;-;1
311860;CONTAGEM;TENTADO;30;10;2018;2;RMBH;1
310560;BARBACENA;TENTADO;31;10;2018;13;-;1
317010;UBERABA;TENTADO;2;11;2018;5;-;1
313620;JOAO MONLEVADE;TENTADO;6;11;2018;12;-;1
312580;FERNANDES TOURINHO;TENTADO;11;11;2018;8;-;1
312770;GOVERNADOR VALADARES;TENTADO;11;11;2018;8;-;1
310620;BELO HORIZONTE;TENTADO;12;11;2018;1;RMBH;1
314120;MATUTINA;TENTADO;12;11;2018;10;-;1
311020;CAJURI;TENTADO;15;11;2018;4;-;1
313250;ITAMARANDIBA;TENTADO;16;11;2018;14;-;1
314560;OLIVEIRA;TENTADO;16;11;2018;6;-;1
314520;NOVA SERRANA;TENTADO;17;11;2018;7;-;1
317020;UBERLANDIA;TENTADO;17;11;2018;9;-;2
310620;BELO HORIZONTE;TENTADO;18;11;2018;1;RMBH;1
313920;MALACACHETA;TENTADO;20;11;2018;15;-;1
315150;PIUMHI;TENTADO;20;11;2018;18;-;1
310670;BETIM;TENTADO;22;11;2018;2;RMBH;1
310670;BETIM;TENTADO;24;11;2018;2;RMBH;1
314330;MONTES CLAROS;TENTADO;25;11;2018;11;-;2
316470;SAO SEBASTIAO PARAISO;TENTADO;27;11;2018;18;-;1
315400;RAUL SOARES;TENTADO;29;11;2018;12;-;1
311860;CONTAGEM;TENTADO;30;11;2018;2;RMBH;1
313440;ITURAMA;TENTADO;30;11;2018;5;-;1
313330;ITAOBIM;TENTADO;2;12;2018;15;-;1
317070;VARGINHA;TENTADO;3;12;2018;6;-;1
310620;BELO HORIZONTE;TENTADO;8;12;2018;1;RMBH;1
313880;LUZ;TENTADO;9;12;2018;7;-;1
317020;UBERLANDIA;TENTADO;13;12;2018;9;-;1
312200;DIVINO;TENTADO;16;12;2018;4;-;1
314700;PARACATU;TENTADO;16;12;2018;16;-;1
312200;DIVINO;TENTADO;17;12;2018;4;-;1
314330;MONTES CLAROS;TENTADO;17;12;2018;11;-;1
313925;MAMONAS;TENTADO;18;12;2018;11;-;1
316840;TARUMIRIM;TENTADO;19;12;2018;8;-;1
312900;GUIRICEMA;TENTADO;24;12;2018;4;-;1
311420;CARMO DO CAJURU;TENTADO;25;12;2018;7;-;1
311430;CARMO DO PARANAIBA;TENTADO;25;12;2018;10;-;1
311265;CAPITAO ANDRADE;TENTADO;26;12;2018;8;-;2
314505;NOVA PORTEIRINHA;TENTADO;28;12;2018;11;-;1
314520;NOVA SERRANA;TENTADO;28;12;2018;7;-;1
310630;BELO ORIENTE;TENTADO;30;12;2018;12;-;1
317050;URUCANIA;TENTADO;30;12;2018;12;-;1
315780;SANTA LUZIA;TENTADO;31;12;2018;3;RMBH;1
317020;UBERLANDIA;TENTADO;3;1;2019;9;-;1
310620;BELO HORIZONTE;TENTADO;5;1;2019;1;RMBH;1
313380;ITAUNA;TENTADO;5;1;2019;7;-;1
312090;CURVELO;TENTADO;6;1;2019;14;-;1
315570;RIO PIRACICABA;TENTADO;8;1;2019;12;-;1
310740;BOM DESPACHO;TENTADO;11;1;2019;7;-;1
311650;CLARO DOS POCOES;TENTADO;13;1;2019;11;-;1
311860;CONTAGEM;TENTADO;13;1;2019;2;RMBH;1
311860;CONTAGEM;TENTADO;16;1;2019;2;RMBH;1
313507;JAMPRUCA;TENTADO;19;1;2019;15;-;1
315600;RIO VERMELHO;TENTADO;20;1;2019;8;-;1
316250;SAO JOAO DEL REI;TENTADO;20;1;2019;13;-;1
310620;BELO HORIZONTE;TENTADO;21;1;2019;1;RMBH;1
311340;CARATINGA;TENTADO;25;1;2019;12;-;1
317010;UBERABA;TENTADO;25;1;2019;5;-;1
310500;BALDIM;TENTADO;27;1;2019;19;RMBH;1
314930;PEDRO LEOPOLDO;TENTADO;28;1;2019;19;RMBH;1
314800;PATOS DE MINAS;TENTADO;29;1;2019;10;-;1
310620;BELO HORIZONTE;TENTADO;1;2;2019;1;RMBH;1
310160;ALFENAS;TENTADO;2;2;2019;18;-;1
310620;BELO HORIZONTE;TENTADO;2;2;2019;1;RMBH;1
314720;PARAGUACU;TENTADO;3;2;2019;18;-;1
310390;ARAUJOS;TENTADO;14;2;2019;7;-;1
315600;RIO VERMELHO;TENTADO;14;2;2019;8;-;1
310400;ARAXA;TENTADO;18;2;2019;5;-;2
310250;AMPARO DA SERRA;TENTADO;20;2;2019;12;-;1
316250;SAO JOAO DEL REI;TENTADO;22;2;2019;13;-;1
315780;SANTA LUZIA;TENTADO;23;2;2019;3;RMBH;1
311783;CONEGO MARINHO;TENTADO;24;2;2019;11;-;1
313950;MANHUMIRIM;TENTADO;26;2;2019;12;-;1
314480;NOVA LIMA;TENTADO;26;2;2019;3;RMBH;1
316760;SIMONESIA;TENTADO;27;2;2019;12;-;1
313760;LAGOA SANTA;TENTADO;28;2;2019;3;RMBH;1
316930;TRES CORACOES;TENTADO;28;2;2019;6;-;1
313657;JOSENOPOLIS;TENTADO;3;3;2019;11;-;1
310870;BRAS PIRES;TENTADO;4;3;2019;4;-;1
312200;DIVINO;TENTADO;5;3;2019;4;-;1
310340;ARACUAI;TENTADO;6;3;2019;15;-;1
311750;CONCEICAO DO MATO DENTRO;TENTADO;8;3;2019;14;-;1
310620;BELO HORIZONTE;TENTADO;9;3;2019;1;RMBH;1
313940;MANHUACU;TENTADO;14;3;2019;12;-;1
313400;ITINGA;TENTADO;17;3;2019;15;-;1
315180;POCOS DE CALDAS;TENTADO;17;3;2019;18;-;1
310620;BELO HORIZONTE;TENTADO;18;3;2019;1;RMBH;1
312780;GRAO-MOGOL;TENTADO;18;3;2019;11;-;1
312510;EXTREMA;TENTADO;23;3;2019;17;-;1
315780;SANTA LUZIA;TENTADO;23;3;2019;3;RMBH;1
310620;BELO HORIZONTE;TENTADO;24;3;2019;1;RMBH;1
310940;BURITIZEIRO;TENTADO;25;3;2019;14;-;1
310240;ALVORADA DE MINAS;TENTADO;31;3;2019;14;-;1
311840;CONSELHEIRO PENA;TENTADO;2;4;2019;8;-;1
310620;BELO HORIZONTE;TENTADO;6;4;2019;1;RMBH;1
314970;PERDIGAO;TENTADO;6;4;2019;7;-;1
310620;BELO HORIZONTE;TENTADO;7;4;2019;1;RMBH;1
310620;BELO HORIZONTE;TENTADO;14;4;2019;1;RMBH;1
315670;SABARA;TENTADO;16;4;2019;3;RMBH;2
317070;VARGINHA;TENTADO;19;4;2019;6;-;1
312530;FARIA LEMOS;TENTADO;22;4;2019;4;-;1
312770;GOVERNADOR VALADARES;TENTADO;28;4;2019;8;-;1
311830;CONSELHEIRO LAFAIETE;TENTADO;29;4;2019;13;-;1
316970;TURMALINA;TENTADO;29;4;2019;14;-;1
317070;VARGINHA;TENTADO;29;4;2019;6;-;1
310620;BELO HORIZONTE;TENTADO;30;4;2019;1;RMBH;1
315570;RIO PIRACICABA;TENTADO;1;5;2019;12;-;1
316880;TIRADENTES;TENTADO;2;5;2019;13;-;1
315460;RIBEIRAO DAS NEVES;TENTADO;5;5;2019;2;RMBH;1
311670;COIMBRA;TENTADO;6;5;2019;4;-;1
317020;UBERLANDIA;TENTADO;10;5;2019;9;-;1
310670;BETIM;TENTADO;12;5;2019;2;RMBH;1
310900;BRUMADINHO;TENTADO;12;5;2019;2;RMBH;1
313670;JUIZ DE FORA;TENTADO;12;5;2019;4;-;1
311860;CONTAGEM;TENTADO;13;5;2019;2;RMBH;1
312770;GOVERNADOR VALADARES;TENTADO;14;5;2019;8;-;1
311860;CONTAGEM;TENTADO;19;5;2019;2;RMBH;1
317010;UBERABA;TENTADO;19;5;2019;5;-;2
316870;TIMOTEO;TENTADO;23;5;2019;12;-;1
314000;MARIANA;TENTADO;24;5;2019;3;-;1
316110;SAO FRANCISCO;TENTADO;25;5;2019;11;-;1
310620;BELO HORIZONTE;TENTADO;26;5;2019;1;RMBH;1
315770;SANTA JULIANA;TENTADO;26;5;2019;5;-;1
314330;MONTES CLAROS;TENTADO;28;5;2019;11;-;1
